Longitude,Longitude_imp,Latitude,Latitude_imp,Year,Year_imp,Month,Month_imp,Day,Day_imp
-73.931212,0,40.576063,0,2024,0,5,0,6,0
-77.591872,0,38.873861,0,2024,0,5,0,7,0
-75.240857,0,39.799587,0,2024,0,4,0,28,0
-78.419638,0,35.899917,0,2024,0,5,0,4,0
-73.945105,0,40.64559,0,2022,0,12,0,17,0
-74.436792,0,40.449127,0,2024,0,5,0,2,0
-119.747931,0,36.813217,0,2024,0,4,0,8,0
-81.175846,0,31.980501,0,2024,0,5,0,5,0
-80.12749,0,32.823338,0,2024,0,2,0,3,0
-80.374257,0,25.695364,0,2024,0,5,0,1,0
-90.324383,0,45.006485,0,2024,0,5,0,1,0
-97.06733,0,36.143733,0,2024,0,5,0,5,0
-80.278694,0,25.724105,0,2024,0,5,0,5,0
-118.455215,0,33.966332,0,2024,0,5,0,2,0
-96.641573,0,32.916519,0,2024,0,4,0,8,0
-87.588455,0,30.351387,0,2024,0,5,0,4,0
-118.283088,0,34.062878,0,2024,0,5,0,2,0
-118.424325,0,33.961462,0,2024,0,4,0,20,0
-75.240476,0,39.798919,0,2024,0,4,0,28,0
-92.196061,0,41.336534,0,2024,0,5,0,4,0
-73.88613,0,40.750225,0,2024,0,5,0,6,0
-95.756012,0,29.756032,0,2024,0,4,0,26,0
-79.924112,0,40.427628,0,2022,0,8,0,10,0
-76.9547,0,38.818753,0,2024,0,4,0,27,0
-73.935031,0,40.576144,0,2024,0,5,0,6,0
-80.328943,0,40.994698,0,2024,0,5,0,3,0
-79.578439,0,36.162604,0,2023,0,9,0,13,0
-155.965307,0,19.557662,0,2024,0,4,0,24,0
-117.264005,0,33.951994,0,2024,0,4,0,29,0
-81.38121,0,31.782014,0,2024,0,4,0,30,0
-82.92418,0,40.075615,0,2024,0,4,0,30,0
-100.461462,0,31.440735,0,2024,0,4,0,24,0
-98.330498,0,26.182674,0,2024,0,4,0,27,0
-122.461335,0,37.649534,0,2024,0,5,0,1,0
-73.838044,0,40.696269,0,2024,0,3,0,31,0
-80.432,0,37.186408,0,2024,0,5,0,2,0
-78.62378,0,35.887951,0,2024,0,3,0,26,0
-83.750162,0,42.275197,0,2024,0,5,0,5,0
-79.625559,0,39.610088,0,2024,0,3,0,31,0
-80.329138,0,40.994617,0,2024,0,5,0,4,0
-77.559751,0,37.637477,0,2022,0,8,0,28,0
-116.602328,0,33.008555,0,2023,0,10,0,21,0
-104.500923,0,33.56973,0,2024,0,5,0,4,0
-81.780269,0,30.305518,0,2024,0,4,0,29,0
-98.275088,0,29.488075,0,2024,0,4,0,26,0
-80.310301,0,25.735664,0,2024,0,4,0,28,0
-97.73297,0,30.296114,0,2024,0,4,0,28,0
-92.342651,0,38.954071,0,2024,0,4,0,27,0
-85.983052,0,35.720184,0,2024,0,4,0,28,0
-95.452558,0,29.764782,0,2024,0,4,0,26,0
-78.907887,0,35.608629,0,2024,0,4,0,27,0
-80.374062,0,25.696028,0,2024,0,4,0,26,0
-123.028197,0,44.9371,0,2024,0,4,0,15,0
-76.724666,0,39.876111,0,2024,0,4,0,25,0
-74.00205,0,40.654229,0,2024,0,4,0,25,0
-100.465912,0,31.43167,0,2024,0,4,0,24,0
-79.051098,0,35.822044,0,2024,0,4,0,25,0
-74.917949,0,40.20716,0,2024,0,4,0,26,0
-80.374481,0,25.696304,0,2024,0,4,0,25,0
-83.385342,0,33.957496,0,2024,0,4,0,26,0
-74.917944,0,40.207258,0,2024,0,4,0,26,0
-81.175797,0,31.980494,0,2024,0,4,0,18,0
-92.44562,0,31.346958,0,2024,0,4,0,26,0
-78.859571,0,35.980777,0,2024,0,4,0,25,0
-97.945192,0,29.887386,0,2023,0,11,0,14,0
-117.337736,0,34.745652,0,2024,0,4,0,17,0
-75.188988,0,40.063433,0,2024,0,4,0,26,0
-114.637868,0,32.730938,0,2024,0,4,0,25,0
-78.98814,0,35.963909,0,2024,0,4,0,22,0
-75.187325,0,40.099555,0,2024,0,4,0,26,0
-73.859397,0,40.834232,0,2024,0,4,0,26,0
-84.715057,0,39.12332,0,2023,0,10,0,26,0
-82.127154,0,39.372596,0,2024,0,4,0,19,0
-98.366406,0,29.544051,0,2024,0,4,0,23,0
-96.377269,0,30.644617,0,2023,0,11,0,26,0
-99.748445,0,29.723663,0,2024,0,4,0,19,0
-81.774651,0,26.437934,0,2024,0,4,0,22,0
-81.204505,0,28.597755,0,2024,0,4,0,15,0
-83.97969,0,42.449447,0,2024,0,4,0,19,0
-97.15435,0,33.133114,0,2024,0,4,0,16,0
-77.032362,0,39.019948,0,2024,0,4,0,17,0
-80.320146,0,25.631545,0,2024,0,4,0,20,0
-98.548016,0,34.071721,0,2024,0,4,0,16,0
-76.617674,0,40.957853,0,2024,0,4,0,21,0
-106.588975,0,35.127656,0,2022,0,3,0,3,0
-86.063721,0,39.761532,0,2022,0,6,0,12,0
-86.749249,0,34.813429,0,2024,0,4,0,15,0
-85.487232,0,32.604282,0,2024,0,4,0,21,0
-86.018878,0,39.708444,0,2019,0,10,0,12,0
-79.965311,0,38.729527,0,2024,0,4,0,19,0
-73.924807,0,40.740791,0,2024,0,4,0,20,0
-106.746444,0,32.282196,0,2024,0,4,0,17,0
-80.373913,0,33.93545,0,2024,0,1,0,25,0
-106.619857,0,35.073447,0,2024,0,4,0,22,0
-90.123681,0,29.943969,0,2020,0,10,0,6,0
-80.973322,0,29.093274,0,2017,0,11,0,18,0
-83.995093,0,42.449299,0,2024,0,4,0,19,0
-104.764253,0,39.436078,0,2024,0,4,0,16,0
-75.587757,0,38.612692,0,2024,0,4,0,20,0
-81.175903,0,31.980527,0,2024,0,4,0,18,0
-118.28988,0,34.034541,0,2024,0,4,0,29,0
-80.412543,0,37.26722,0,2024,0,4,0,15,0
-104.917673,0,38.858436,0,2021,0,9,0,24,0
-97.61847,0,35.528553,0,2024,0,4,0,19,0
-78.857801,0,35.900029,0,2024,0,4,0,16,0
-84.394372,0,33.772388,0,2024,0,4,0,16,0
-81.52678,0,30.283767,0,2020,0,12,0,17,0
-81.57428,0,30.287716,0,2021,0,3,0,27,0
-94.870667,0,29.385174,0,2024,0,4,0,26,0
-95.358421,0,29.749907,0,2024,0,4,0,28,0
-86.450278,0,36.981408,0,2024,0,4,0,28,0
-80.18104,0,25.85322,0,2024,0,4,0,28,0
-82.51858,0,27.277087,0,2022,0,5,0,2,0
-82.825627,0,27.877196,0,2021,0,3,0,26,0
-81.79048,0,30.237097,0,2024,0,4,0,28,0
-121.77153,0,38.538803,0,2024,0,4,0,17,0
-77.269583,0,38.843013,0,2022,0,9,0,25,0
-96.087351,0,41.212024,0,2020,0,5,0,18,0
-82.547964,0,27.358161,0,2022,0,8,0,31,0
-100.391412,0,31.442075,0,2024,0,4,0,28,0
-75.048439,0,40.014466,0,2024,0,4,0,29,0
-96.372696,0,30.700325,0,2024,0,4,0,30,0
-81.048642,0,28.726185,0,2022,0,11,0,18,0
-95.936233,0,41.269055,0,2022,0,10,0,4,0
-81.019106,0,29.207232,0,2021,0,9,0,24,0
-93.516362,0,41.67052,0,2021,0,5,0,18,0
-106.589013,0,35.127501,0,2022,0,6,0,28,0
-95.914557,0,41.154362,0,2020,0,4,0,25,0
-80.374128,0,25.696156,0,2024,0,4,0,26,0
-87.7314,0,41.889695,0,2024,0,4,0,27,0
-78.994094,0,35.798759,0,2024,0,4,0,27,0
-112.184853,0,33.538983,0,2021,0,10,0,27,0
-74.917728,0,40.207032,0,2024,0,4,0,26,0
-80.374192,0,25.695642,0,2024,0,3,0,2,0
-82.547792,0,27.360508,0,2024,0,1,0,19,0
-88.301941,0,41.830002,0,2017,0,5,0,8,0
-78.891813,0,38.061103,0,2023,0,10,0,30,0
-74.917825,0,40.207551,0,2024,0,4,0,26,0
-121.515594,0,38.677881,0,2024,0,4,0,25,0
-73.947272,0,40.754138,0,2024,0,4,0,29,0
-84.391458,0,33.770271,0,2024,0,4,0,27,0
-118.285481,0,34.015198,0,2024,0,4,0,29,0
-121.749235,0,38.535252,0,2024,0,4,0,17,0
-80.181107,0,25.853214,0,2024,0,4,0,28,0
-80.209955,0,25.786726,0,2024,0,4,0,28,0
-98.283775,0,29.519681,0,2024,0,4,0,26,0
-95.428855,0,29.795353,0,2024,0,4,0,27,0
-81.330247,0,29.860068,0,2024,0,4,0,28,0
-118.249739,0,33.951113,0,2024,0,4,0,27,0
-79.934376,0,40.591641,0,2022,0,10,0,2,0
-86.087436,0,39.86334,0,2020,0,6,0,30,0
-81.595572,0,25.993133,0,2024,0,4,0,14,0
-86.124352,0,39.728546,0,2021,0,4,0,26,0
-80.374083,0,25.696037,0,2024,0,4,0,26,0
-75.131875,0,39.974788,0,2024,0,4,0,28,0
-75.177212,0,39.901337,0,2024,0,4,0,27,0
-84.468313,0,39.481412,0,2024,0,4,0,16,0
-74.917639,0,40.206844,0,2024,0,4,0,26,0
-74.918084,0,40.207054,0,2024,0,4,0,26,0
-80.276791,0,25.712568,0,2024,0,4,0,25,0
-91.549553,0,40.976414,0,2024,0,4,0,22,0
-70.948077,0,43.058187,0,2019,0,6,0,29,0
-75.258897,0,39.891308,0,2023,0,10,0,13,0
-75.164606,0,39.96939,0,2022,0,5,0,12,0
-97.118242,0,31.546733,0,2024,0,4,0,27,0
-87.247218,0,32.297165,0,2024,0,4,0,22,0
-81.305997,0,29.030851,0,2022,0,12,0,28,0
-104.737302,0,39.567265,0,2021,0,9,0,11,0
-72.044247,0,41.459189,0,2024,0,4,0,27,0
-80.695838,0,28.402205,0,2023,0,11,0,18,0
-80.328872,0,40.99471,0,2024,0,4,0,19,0
-71.172288,0,43.058077,0,2022,0,11,0,1,0
-90.224439,0,38.592994,0,2015,0,9,0,27,0
-78.873633,0,35.841907,0,2024,0,4,0,16,0
-83.161775,0,42.706914,0,2022,0,11,0,9,0
-75.146852,0,39.84394,0,2024,0,4,0,27,0
-73.921355,0,40.706902,0,2024,0,4,0,26,0
-79.898204,0,40.066527,0,2024,0,4,0,26,0
-80.620697,0,40.645317,0,2024,0,4,0,29,0
-87.247254,0,32.297082,0,2024,0,4,0,22,0
-82.511987,0,27.367108,0,2020,0,9,0,30,0
-89.051224,0,42.281802,0,2021,0,8,0,24,0
-82.442047,0,27.340845,0,2022,0,5,0,30,0
-81.12354,0,28.709067,0,2022,0,6,0,5,0
-78.824079,0,35.984842,0,2024,0,4,0,25,0
-97.616263,0,35.524845,0,2024,0,4,0,21,0
-98.246911,0,29.443796,0,2024,0,4,0,27,0
-96.760086,0,32.776032,0,2024,0,4,0,19,0
-86.21981,0,39.776417,0,2022,0,4,0,19,0
-71.025971,0,42.088175,0,2024,0,4,0,20,0
-121.27034,0,44.362287,0,2023,0,10,0,3,0
-111.919559,0,33.385223,0,2024,0,4,0,28,0
-69.88353,0,45.076698,0,2024,0,4,0,29,0
-73.901676,0,40.906013,0,2024,0,4,0,29,0
-76.322085,0,40.066461,0,2022,0,8,0,23,0
-94.870667,0,29.385174,0,2024,0,4,0,26,0
-103.7016,0,35.158828,0,2024,0,4,0,27,0
-118.096738,0,33.845287,0,2024,0,4,0,20,0
-81.20098,0,28.601438,0,2024,0,4,0,15,0
-71.035767,0,42.313237,0,2024,0,4,0,23,0
-90.121811,0,32.463817,0,2024,0,4,0,28,0
-78.919858,0,35.903059,0,2024,0,4,0,16,0
-78.884059,0,35.861566,0,2024,0,4,0,26,0
-87.595117,0,41.402163,0,2024,0,4,0,26,0
-73.924808,0,40.792394,0,2024,0,4,0,26,0
-71.190521,0,42.995857,0,2021,0,7,0,6,0
-79.803187,0,36.077361,0,2024,0,4,0,18,0
-117.203842,0,33.152436,0,2024,0,4,0,27,0
-84.938422,0,33.855703,0,2024,0,4,0,23,0
-81.44443,0,28.653306,0,2021,0,8,0,25,0
-121.928261,0,37.110818,0,2023,0,12,0,18,0
-98.468422,0,29.464949,0,2024,0,4,0,27,0
-83.291464,0,42.651731,0,2022,0,10,0,7,0
-98.548016,0,34.071721,0,2024,0,4,0,21,0
-74.590141,0,40.330082,0,2024,0,4,0,27,0
-79.153052,0,35.882712,0,2024,0,4,0,25,0
-71.930088,0,42.304359,0,2024,0,3,0,27,0
-75.153753,0,39.980216,0,2024,0,4,0,24,0
-111.619462,0,40.181605,0,2021,0,11,0,12,0
-112.233605,0,33.543128,0,2024,0,4,0,11,0
-98.126692,0,26.19095,0,2024,0,4,0,28,0
-99.73172,0,32.479797,0,2024,0,4,0,28,0
-79.144992,0,35.873332,0,2024,0,4,0,16,0
-77.529701,0,38.246021,0,2024,0,4,0,21,0
-97.120103,0,31.545595,0,2024,0,4,0,21,0
-73.802237,0,40.772,0,2024,0,4,0,28,0
-74.20964,0,40.511602,0,2024,0,4,0,26,0
-75.255271,0,39.886732,0,2024,0,3,0,9,0
-80.276987,0,25.718945,0,2024,0,4,0,26,0
-80.37418,0,25.69617,0,2024,0,4,0,26,0
-81.1753,0,31.981251,0,2024,0,4,0,18,0
-96.951538,0,30.789396,0,2024,0,4,0,26,0
-78.189697,0,38.912287,0,2024,0,4,0,19,0
-97.154394,0,33.132908,0,2024,0,4,0,29,0
-74.002342,0,40.654293,0,2024,0,4,0,27,0
-98.55653,0,33.935017,0,2024,0,4,0,24,0
-73.881606,0,40.895514,0,2024,0,3,0,17,0
-116.556146,0,33.808545,0,2019,0,7,0,27,0
-78.83942,0,35.811915,0,2024,0,4,0,25,0
-90.034573,0,30.351827,0,2024,0,4,0,22,0
-85.242112,0,41.447427,0,2024,0,4,0,20,0
-87.131649,0,39.531131,0,2024,0,4,0,21,0
-80.206324,0,36.606385,0,2024,0,3,0,26,0
-81.196944,0,28.601904,0,2024,0,1,0,23,0
-97.112914,0,31.544297,0,2024,0,4,0,21,0
-95.359113,0,29.765327,0,2024,0,4,0,26,0
-122.750598,0,38.45764,0,2024,0,4,0,29,0
-80.374017,0,25.69546,0,2024,0,4,0,26,0
-76.38944,0,40.00495,0,2022,0,7,0,15,0
-97.120042,0,31.54542,0,2024,0,4,0,17,0
-118.415164,0,34.221567,0,2024,0,4,0,12,0
-98.677033,0,31.961769,0,2023,0,9,0,17,0
-80.002067,0,39.657475,0,2024,0,4,0,19,0
-98.676894,0,31.961603,0,2023,0,12,0,29,0
-88.213318,0,40.126006,0,2024,0,4,0,7,0
-79.809822,0,36.0654,0,2024,0,2,0,19,0
-111.583154,0,39.359839,0,2024,0,4,0,18,0
-83.97969,0,42.449447,0,2024,0,4,0,19,0
-117.986732,0,45.245462,0,2024,0,4,0,5,0
-87.696715,0,41.905044,0,2024,0,4,0,25,0
-95.789614,0,29.82098,0,2024,0,4,0,24,0
-94.579675,0,39.062218,0,2022,0,8,0,16,0
-91.549553,0,40.976414,0,2024,0,4,0,22,0
-79.8086,0,36.0624,0,2023,0,8,0,18,0
-81.194478,0,28.534703,0,2021,0,1,0,4,0
-97.869659,0,33.584607,0,2024,0,4,0,28,0
-82.352657,0,34.774562,0,2022,0,12,0,22,0
-75.394191,0,40.199499,0,2024,0,4,0,23,0
-97.117068,0,31.551022,0,2024,0,4,0,21,0
-81.872513,0,36.162208,0,2024,0,4,0,4,0
-116.60077,0,33.140439,0,2024,0,4,0,16,0
-80.373962,0,25.696145,0,2024,0,4,0,26,0
-84.55407,0,34.319408,0,2024,0,2,0,22,0
-99.150431,0,26.578451,0,2024,0,4,0,16,0
-80.262008,0,25.941233,0,2023,0,6,0,25,0
-104.985322,0,38.91845,0,2022,0,9,0,3,0
-84.468483,0,39.481208,0,2024,0,4,0,28,0
-75.530663,0,39.804755,0,2022,0,11,0,3,0
-122.007261,0,37.554258,0,2024,0,4,0,26,0
-101.888182,0,33.56629,0,2024,0,4,0,22,0
-117.957688,0,34.090259,0,2024,0,4,0,27,0
-121.749801,0,38.535085,0,2024,0,4,0,17,0
-73.806318,0,40.771994,0,2024,0,4,0,30,0
-81.200066,0,28.602373,0,2024,0,4,0,22,0
-80.139367,0,25.909395,0,2024,0,4,0,16,0
-76.327015,0,40.028004,0,2023,0,1,0,6,0
-94.562126,0,35.161667,0,2024,0,4,0,17,0
-121.144488,0,37.561972,0,2024,0,4,0,21,0
-74.917395,0,40.207062,0,2024,0,4,0,26,0
-90.227434,0,38.58918,0,2022,0,9,0,30,0
-82.304359,0,29.66839,0,2024,0,3,0,23,0
-84.244127,0,36.027408,0,2024,0,4,0,16,0
-78.835462,0,35.867414,0,2024,0,4,0,15,0
-76.33639,0,37.021512,0,2024,0,4,0,10,0
-84.212442,0,33.827805,0,2024,0,4,0,12,0
-75.06729,0,40.328705,0,2024,0,4,0,14,0
-78.824058,0,35.939586,0,2024,0,4,0,15,0
-82.520315,0,27.327317,0,2024,0,4,0,16,0
-78.971245,0,35.824193,0,2024,0,4,0,15,0
-98.47265,0,29.409447,0,2024,0,4,0,11,0
-74.425785,0,39.363216,0,2024,0,4,0,13,0
-94.017488,0,41.646384,0,2024,0,4,0,14,0
-111.025497,0,32.31443,0,2024,0,4,0,11,0
-97.1753,0,26.139556,0,2024,0,4,0,4,0
-121.919602,0,37.356623,0,2021,0,6,0,2,0
-97.32463,0,27.713113,0,2024,0,4,0,9,0
-93.990314,0,44.165126,0,2024,0,4,0,11,0
-74.586599,0,40.550444,0,2024,0,4,0,11,0
-78.973908,0,36.095666,0,2021,0,8,0,14,0
-78.983428,0,35.922,0,2017,0,1,0,10,0
-73.932665,0,40.578383,0,2024,0,4,0,11,0
-80.328523,0,40.994761,0,2024,0,4,0,16,0
-77.330491,0,35.644695,0,2023,0,2,0,5,0
-79.055862,0,35.92365,0,2022,0,9,0,27,0
-79.089619,0,35.91441,0,2020,0,5,0,14,0
-89.13595,0,41.397602,0,2024,0,4,0,10,0
-92.108325,0,38.621398,0,2024,0,4,0,15,0
-117.340703,0,33.985922,0,2024,0,4,0,13,0
-98.497428,0,29.389888,0,2024,0,4,0,13,0
-82.63488,0,28.18267,0,2024,0,4,0,14,0
-85.592413,0,42.93718,0,2023,0,2,0,17,0
-80.055993,0,26.571391,0,2024,0,4,0,14,0
-97.75177,0,30.270762,0,2024,0,4,0,15,0
-81.16187,0,31.980116,0,2024,0,3,0,14,0
-80.806572,0,35.204667,0,2022,0,9,0,14,0
-75.450007,0,40.84932,0,2024,0,4,0,15,0
-97.123505,0,31.539067,0,2024,0,3,0,27,0
-84.3685,0,33.626838,0,2024,0,4,0,10,0
-79.192656,0,35.887163,0,2024,0,4,0,13,0
-79.040443,0,35.951165,0,2020,0,4,0,4,0
-78.943193,0,36.008852,0,2021,0,4,0,10,0
-79.810284,0,36.0655,0,2021,0,4,0,5,0
-73.985603,0,40.572664,0,2024,0,4,0,15,0
-99.381886,0,31.132783,0,2024,0,4,0,8,0
-97.113244,0,31.54455,0,2024,0,4,0,14,0
-81.17552,0,31.980341,0,2024,0,4,0,13,0
-95.631047,0,29.723247,0,2024,0,4,0,14,0
-73.933604,0,40.575669,0,2024,0,4,0,15,0
-79.810123,0,36.065158,0,2024,0,4,0,13,0
-78.871912,0,36.06992,0,2022,0,8,0,18,0
-96.679078,0,32.849847,0,2024,0,4,0,9,0
-119.020291,0,43.603587,0,2024,0,4,0,14,0
-79.814301,0,36.095535,0,2024,0,4,0,11,0
-76.656868,0,39.024498,0,2024,0,4,0,11,0
-74.607786,0,40.240157,0,2021,0,1,0,12,0
-70.790433,0,44.405058,0,2024,0,4,0,7,0
-83.000325,0,40.005006,0,2021,0,5,0,20,0
-106.635547,0,35.067238,0,2023,0,2,0,18,0
-77.80198,0,34.209231,0,2020,0,5,0,29,0
-75.039275,0,40.256142,0,2022,0,12,0,5,0
-97.697563,0,30.410736,0,2024,0,4,0,12,0
-83.731033,0,42.26458,0,2024,0,4,0,15,0
-99.780113,0,30.484752,0,2024,0,4,0,12,0
-87.646285,0,41.844245,0,2024,0,4,0,12,0
-121.750625,0,38.534878,0,2024,0,4,0,12,0
-79.974165,0,41.689271,0,2024,0,4,0,14,0
-97.835595,0,30.077342,0,2024,0,4,0,12,0
-122.269034,0,37.968394,0,2024,0,4,0,11,0
-121.728645,0,38.012142,0,2024,0,4,0,11,0
-88.216851,0,41.570265,0,2024,0,4,0,12,0
-76.806991,0,39.139087,0,2024,0,4,0,10,0
-121.957133,0,37.407699,0,2024,0,2,0,16,0
-82.441453,0,35.608978,0,2020,0,9,0,30,0
-109.915475,0,31.44175,0,2024,0,4,0,10,0
-98.708898,0,29.578833,0,2024,0,3,0,14,0
-94.017532,0,41.646322,0,2024,0,4,0,14,0
-97.125594,0,31.535433,0,2024,0,4,0,14,0
-78.974226,0,35.905105,0,2024,0,4,0,15,0
-105.439668,0,39.510594,0,2024,0,1,0,3,0
-83.789065,0,41.664792,0,2024,0,4,0,14,0
-96.592819,0,32.76893,0,2024,0,4,0,11,0
-82.442279,0,35.611126,0,2021,0,4,0,18,0
-79.161194,0,36.172112,0,2019,0,11,0,17,0
-78.269203,0,35.82562,0,2018,0,5,0,22,0
-78.790381,0,35.875352,0,2024,0,4,0,10,0
-95.93872,0,41.26582,0,2023,0,1,0,31,0
-77.361083,0,35.607137,0,2023,0,2,0,6,0
-79.809165,0,36.072694,0,2022,0,10,0,25,0
-83.226713,0,33.079597,0,2024,0,4,0,2,0
-76.452854,0,42.566213,0,2024,0,4,0,8,0
-77.371283,0,35.603017,0,2022,0,11,0,1,0
-82.441313,0,35.608892,0,2020,0,9,0,30,0
-80.722115,0,35.110503,0,2021,0,5,0,24,0
-80.80739,0,35.220842,0,2020,0,4,0,13,0
-80.835945,0,35.501849,0,2022,0,2,0,22,0
-80.622842,0,35.36433,0,2021,0,11,0,14,0
-80.84758,0,35.50037,0,2023,0,2,0,19,0
-78.902588,0,36.029485,0,2021,0,9,0,24,0
-71.11282,0,42.37738,0,2022,1,7,1,16,1
-71.11282,0,42.37738,0,2022,1,7,1,16,1
-71.2808,0,42.4914,0,1985,0,3,0,26,0
-68.82328,0,44.23572,0,2022,1,7,1,15,1
-71.11282,0,42.37738,0,2022,1,7,1,16,1
-71.29454,0,42.51931,0,1991,0,1,0,11,0
-70.88004,0,42.0751,0,1993,0,11,0,19,0
-72.54072,0,42.11906,0,2022,1,7,1,16,1
-99.69238,0,41.46708,0,2021,1,7,1,16,1
-71.18283,0,42.37093,0,1986,0,3,0,25,0
-71.28078,0,42.49174,0,1982,0,12,0,15,1
-71.59404,0,42.19305,0,2022,1,7,1,16,1
-71.10029,0,42.30107,0,1913,0,7,1,15,1
-71.13124,0,42.69668,0,1994,0,8,0,28,0
-71.11282,0,42.37738,0,2022,1,7,1,16,1
-71.01062,0,44.69425,0,2022,1,7,1,15,1
-84.39605,0,33.768955,0,2024,0,4,0,7,0
-117.507418,0,33.898362,0,2024,0,4,0,9,0
-84.399108,0,33.772945,0,2024,0,4,0,7,0
-111.492544,0,40.129082,0,2023,0,4,0,9,0
-73.929722,0,40.60035,0,2024,0,4,0,9,0
-118.314752,0,34.023102,0,2024,0,4,0,4,0
-123.486462,0,45.117761,0,2024,0,4,0,5,0
-74.118807,0,41.212674,0,2024,0,4,0,5,0
-80.364493,0,40.876633,0,2024,0,4,0,7,0
-80.398356,0,27.128191,0,2024,0,4,0,4,0
-80.707236,0,35.221028,0,2024,0,4,0,4,0
-84.637448,0,39.270006,0,2020,0,7,0,16,0
-81.034345,0,29.210516,0,2024,0,4,0,6,0
-78.810661,0,35.908619,0,2024,0,4,0,7,0
-83.345389,0,30.920153,0,2024,0,4,0,9,0
-96.495335,0,32.587316,0,2024,0,4,0,3,0
-97.622291,0,30.363285,0,2024,0,4,0,6,0
-81.872513,0,36.162208,0,2024,0,4,0,4,0
-78.857021,0,35.842697,0,2024,0,4,0,7,0
-97.113664,0,31.545325,0,2024,0,4,0,7,0
-75.067314,0,40.328689,0,2024,0,4,0,6,0
-118.359909,0,34.116789,0,2024,0,3,0,28,0
-122.11802,0,37.885732,0,2024,0,4,0,1,0
-84.177162,0,33.783837,0,2024,0,4,0,1,0
-89.524948,0,40.86635,0,2024,0,4,0,8,0
-75.906716,0,43.96789,0,2024,0,4,0,8,0
-97.427842,0,30.027689,0,2024,0,4,0,3,0
-88.371914,0,43.172121,0,2024,0,3,0,30,0
-84.394355,0,33.772317,0,2024,0,4,0,10,0
-80.465153,0,25.41372,0,2024,0,4,0,5,0
-76.509788,0,38.973145,0,2024,0,4,0,7,0
-89.455694,0,40.863098,0,2024,0,4,0,8,0
-83.345417,0,30.920138,0,2024,0,4,0,9,0
-83.345372,0,30.920176,0,2024,0,4,0,9,0
-78.949789,0,35.863822,0,2024,0,4,0,6,0
-117.201723,0,32.7608,0,2024,0,4,0,1,0
-97.452769,0,32.688708,0,2024,0,4,0,7,0
-159.464845,0,22.223219,0,2024,0,4,0,1,0
-78.992533,0,35.83427,0,2024,0,4,0,10,0
-87.443139,0,39.465513,0,2024,0,3,0,30,0
-117.293275,0,34.442228,0,2024,0,4,0,1,0
-123.125105,0,39.123167,0,2024,0,4,0,7,0
-82.1862,0,28.456134,0,2024,0,4,0,2,0
-117.200042,0,32.760988,0,2024,0,4,0,1,0
-119.350965,0,36.324813,0,2024,0,3,0,30,0
-78.896325,0,42.898603,0,2024,0,4,0,6,0
-80.303389,0,26.048037,0,2024,0,4,0,5,0
-75.454517,0,40.28317,0,2024,0,3,0,31,0
-78.429565,0,39.308109,0,2024,0,3,0,19,0
-81.407378,0,41.103303,0,2024,0,3,0,28,0
-156.690054,0,20.935896,0,2024,0,3,0,30,0
-118.209555,0,34.073521,0,2024,0,3,0,31,0
-114.61376,0,32.726761,0,2024,0,4,0,4,0
-118.444261,0,34.07248,0,2022,0,9,0,6,0
-84.464811,0,39.588362,0,2023,0,3,0,19,0
-118.12911,0,33.888013,0,2024,0,3,0,21,0
-82.395012,0,29.685189,0,2024,0,4,0,2,0
-77.058534,0,39.101465,0,2024,0,3,0,23,0
-77.998495,0,37.106921,0,2024,0,3,0,30,0
-79.804458,0,36.071511,0,2024,0,4,0,10,0
-79.810713,0,36.070583,0,2024,0,3,0,25,0
-97.610929,0,30.296868,0,2024,0,3,0,26,0
-84.63057,0,33.883187,0,2024,0,3,0,24,0
-73.935038,0,40.576145,0,2024,0,4,0,9,0
-82.341177,0,29.648324,0,2024,0,4,0,1,0
-77.408822,0,38.889662,0,2024,0,4,0,9,0
-83.385506,0,41.232169,0,2024,0,4,0,8,0
-88.19362,0,30.693205,0,2024,0,4,0,9,0
-94.124256,0,36.186127,0,2020,0,7,0,22,0
-118.069502,0,33.917412,0,2024,0,3,0,13,0
-82.810362,0,39.850704,0,2021,0,3,0,22,0
-73.932923,0,40.578071,0,2024,0,4,0,8,0
-78.888727,0,35.879155,0,2024,0,4,0,10,0
-79.807679,0,36.069937,0,2024,0,3,0,25,0
-90.43602,0,30.094795,0,2024,0,3,0,29,0
-83.985128,0,42.449843,0,2024,0,4,0,10,0
-74.403182,0,40.466209,0,2024,0,4,0,10,0
-94.654671,0,31.623093,0,2024,0,3,0,28,0
-94.246347,0,36.366166,0,2022,0,12,0,2,0
-73.934335,0,40.575695,0,2024,0,4,0,9,0
-94.13088,0,36.188873,0,2020,0,5,0,30,0
-75.083314,0,39.908771,0,2024,0,4,0,7,0
-78.835059,0,42.814668,0,2024,0,3,0,30,0
-73.968064,0,40.642702,0,2024,0,4,0,9,0
-116.518595,0,32.589508,0,2024,0,4,0,2,0
-84.393905,0,33.771972,0,2024,0,4,0,10,0
-79.808794,0,36.071694,0,2024,0,4,0,7,0
-84.910979,0,32.511553,0,2018,0,11,0,3,0
-97.870558,0,33.585263,0,2024,0,3,0,14,0
-95.424263,0,29.572753,0,2024,0,4,0,4,0
-80.329126,0,40.994565,0,2024,0,4,0,7,0
-93.291049,0,44.88752,0,2022,0,8,0,21,0
-84.206208,0,33.805441,0,2024,0,3,0,24,0
-92.475412,0,34.822953,0,2023,0,2,0,27,0
